,ground.x,ground.y,ground.z,ground.e0,ground.e1,ground.e2,ground.e3,PD.rbs_crank.x,PD.rbs_crank.y,PD.rbs_crank.z,PD.rbs_crank.e0,PD.rbs_crank.e1,PD.rbs_crank.e2,PD.rbs_crank.e3,time
11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0580979384321003e-23,249.75141896865958,-11.145793967586414,0.9997513880649594,-0.02229713126790399,-8.124113918713797e-17,1.8118948210543174e-18,0.05506883604505632
12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0433553202151357e-23,249.64794461521709,-13.262871084655782,0.9996478826221886,-0.026535085633941625,-9.667475516774932e-17,2.566176538937724e-18,0.06007509386733417
13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.835841693403863e-23,249.51511774659338,-15.56296938003325,0.9995150001345109,-0.031141042161109116,-1.134442355636758e-16,3.534486019459616e-18,0.06508135168961202
14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.771882347063597e-23,249.3478611700054,-18.045612485734644,0.9993476483891096,-0.0361147845089784,-1.315468308017981e-16,4.753886782334642e-18,0.07008760951188986
15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1195161169658485e-22,249.14068498631823,-20.710361772420093,0.9991403154580639,-0.04145636293837652,-1.509800323868253e-16,6.2644687026182595e-18,0.07509386733416772
16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8124166625976812e-22,248.88773509796255,-23.556216118873728,0.9988871158429387,-0.04716492133113836,-1.7173803916162847e-16,8.109035878685423e-18,0.08010012515644556
17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.834505521576581e-22,248.58272515333505,-26.58248964657106,0.9985817193940814,-0.05324048924495627,-1.9381688847304872e-16,1.0333562414415084e-17,0.0851063829787234
18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.332375192326216e-22,248.21902425726,-29.787849820018494,0.9982174354898706,-0.059682086809102086,-2.172088804401902e-16,1.2986629619164638e-17,0.09011264080100126
19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.460204906791769e-22,247.7895782838468,-33.17114551610023,0.9977871298877007,-0.06648942348771011,-2.4190736491697145e-16,1.6119953873714177e-17,0.0951188986232791
20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-9.48354637557875e-22,247.2870383444236,-36.730377986042456,0.9972833482469623,-0.07366086689433543,-2.679007877419693e-16,1.978756206547571e-17,0.10012515644555695
21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3668049984449348e-21,246.7036423253637,-40.463722820110036,0.9966981913563652,-0.08119553776567484,-2.951786009440283e-16,2.404658518037006e-17,0.1051314142678348
22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.9220724445701483e-21,246.0312189046738,-44.36935120619577,0.9960233118818941,-0.08909299747211362,-3.237302237458556e-16,2.895725379697802e-17,0.11013767209011265
23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.6481319660647105e-21,245.26123556783918,-48.445085726155654,0.9952499541015007,-0.09735260076795643,-3.535430530794527e-16,3.458260995781707e-17,0.11514392991239049
24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.5963653433744914e-21,244.38483536112696,-52.688255331294194,0.9943689811765983,-0.10597324800901367,-3.846016207474943e-16,4.0988295971358705e-17,0.12015018773466835
25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.8409876152129605e-21,243.3928980987196,-57.09550910783574,0.9933709257885238,-0.11495305050912591,-4.1688650829965365e-16,4.824218653015518e-17,0.1251564455569462
26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.4835930101144724e-21,242.2761331354134,-61.66259253456437,0.9922460714337751,-0.12428891240798955,-4.503730379536066e-16,5.641381670272497e-17,0.13016270337922403
27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-8.652722846703082e-21,241.02521040559796,-66.38409412043725,0.9909845714318773,-0.13397603964882362,-4.850297803457948e-16,6.557356010125277e-17,0.13516896120150187
28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1450778411099858e-20,239.6302803181077,-71.25537707722572,0.9895759499112795,-0.1440119418360319,-5.208297706533389e-16,7.579582901191331e-17,0.14017521902377972
29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.501495604928563e-20,238.0817333280193,-76.26983845376661,0.9880098515000916,-0.15439084607288386,-5.577345337257107e-16,8.715412747054648e-17,0.1451814768460576
30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.9484702126993965e-20,236.3697382173139,-81.4208011402445,0.9862755580671537,-0.16510761210756525,-5.957050985601221e-16,9.97241434878325e-17,0.15018773466833543
31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.4987523717586427e-20,234.48438518540127,-86.70105597286448,0.9843621134404417,-0.17615683250209618,-6.346992862812365e-16,1.1358286170193103e-16,0.15519399249061328
32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.163152772934957e-20,232.4150274446462,-92.10458745382657,0.9822576316323042,-0.1875365168509381,-6.746818760039167e-16,1.2881299989410003e-16,0.16020025031289112
33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.9515882817117144e-20,230.15047149637235,-97.62561398429399,0.9799494594171058,-0.19924622238701298,-7.156188359726045e-16,1.4550181876241013e-16,0.16520650813516896
34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.872123945005175e-20,227.6775575097193,-103.26146370248685,0.9774226900645553,-0.21129336305135668,-7.574944918477943e-16,1.6375070634484168e-16,0.1702127659574468
35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.975147775798976e-20,224.98817522197203,-108.99688546689723,0.9746673024497751,-0.22365967375575654,-8.002190036253881e-16,1.8362864969353862e-16,0.17521902377972465
36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-7.312914178159561e-20,222.07411825169035,-114.81762065461788,0.9716729061346913,-0.2363297770671101,-8.43708065980135e-16,2.0520638587021186e-16,0.18022528160200252
37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-8.922642989642387e-20,218.92698509397852,-120.71029451906516,0.968428608725754,-0.2492910544466298,-8.878821734923941e-16,2.285571281592435e-16,0.18523153942428036
38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0828453457392246e-19,215.53736904193715,-126.66350128761046,0.9649221409520009,-0.26253621074678063,-9.326731985144694e-16,2.537621363202401e-16,0.1902377972465582
39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3045475866779145e-19,211.8933544221317,-132.66953850728882,0.9611382361040364,-0.27606754877702233,-9.780349473946892e-16,2.8092105895210266e-16,0.19524405506883605
40,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.562198061713494e-19,207.98710248095733,-138.71324814007124,0.9570654131125133,-0.2898720322155369,-1.0238761345751506e-15,3.101077148411704e-16,0.2002503128911139
41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8605205699364878e-19,203.8099110136429,-144.78093894067817,0.9526908323789107,-0.30394107708233453,-1.0701142268984924e-15,3.414035606454611e-16,0.20525657071339173
42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.202529740178005e-19,199.35227800682947,-150.85976719512763,0.9480002932955834,-0.318269452406763,-1.1166710285644801e-15,3.7489726461062914e-16,0.2102628285356696
43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.596421273569318e-19,194.61201777499977,-156.92725242965483,0.9429867632020099,-0.3328302337546925,-1.1634091006020623e-15,4.106295625219982e-16,0.21526908635794745
44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.048168676688282e-19,189.5849647124701,-162.964846459589,0.9376406184980419,-0.34760620054045854,-1.2102140929215827e-15,4.486564722262097e-16,0.2202753441802253
45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.5615942253374534e-19,184.26574803660824,-168.95601245872544,0.9319503721346011,-0.36258585750819106,-1.2569830398722929e-15,4.890442656898209e-16,0.22528160200250313
46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.1409564459866356e-19,178.6499084643483,-174.88341908669082,0.9259048639010258,-0.3777567779304743,-1.3036072068570685e-15,5.3185516689887035e-16,0.23028785982478098
47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.789741171933367e-19,172.7290669789742,-180.733698248504,0.9194879739154587,-0.39311813348873004,-1.3500021704552229e-15,5.771813281813358e-16,0.23529411764705882
48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.513213266526851e-19,166.49761014783695,-186.4900695115675,0.9126857183541117,-0.408662183670789,-1.3960609922698323e-15,6.250984578864087e-16,0.2403003754693367
49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.322351695812828e-19,159.960415630122,-192.12669141390472,0.9054947992053661,-0.4243573601404655,-1.4416178859502018e-15,6.756111958109347e-16,0.24530663329161453
50,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-7.226771107745468e-19,153.12432311594264,-197.61817150276488,0.8979134959921138,-0.4401719594326247,-1.4865073883542676e-15,7.2871197258929e-16,0.2503128911138924
51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-8.231580313980353e-19,145.988334738519,-202.94680650602052,0.8899307105869424,-0.45609574758064075,-1.5306123030712972e-15,7.844514180656314e-16,0.2553191489361702
52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-9.341381227953822e-19,138.55331220482515,-208.09368057538822,0.8815365135121893,-0.4721158504243766,-1.5738055252575718e-15,8.428696818888706e-16,0.26032540675844806
53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0562935409748229e-18,130.82437959774603,-213.03751290306928,0.872724904786892,-0.48821229129599375,-1.6159422281560333e-15,9.039789796252e-16,0.26533166458072593
54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1902537392619986e-18,122.80328097516391,-217.75985536723124,0.8634851257855777,-0.5043743047198127,-1.6568950983652038e-15,9.67819439691445e-16,0.27033792240300375
55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3369405872217461e-18,114.50496802093538,-222.23548856759254,0.8538207869093397,-0.5205670602005782,-1.6964862547538156e-15,1.0343359508640621e-15,0.2753441802252816
56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.4969842416694911e-18,105.9274452257046,-226.44950243733823,0.8437149349547297,-0.5367914974751417,-1.7346097243623624e-15,1.103603480923931e-15,0.28035043804755944
57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.6703884562214648e-18,97.03094747959132,-230.40181256490013,0.8331037720250878,-0.5531167191881892,-1.7712649074193705e-15,1.1759874436558304e-15,0.2853566958698373
58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8575937467583683e-18,87.76843643799623,-234.08695301586488,0.8219105017504641,-0.569616649283035,-1.806411787071403e-15,1.2519196947933724e-15,0.2903629536921152
59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0635776723516608e-18,78.21786544648248,-237.44887126146574,0.8102072156309739,-0.5861435587760406,-1.8396394955629538e-15,1.3308903436591526e-15,0.295369211514393
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.2928429577476867e-18,68.43890773418532,-240.44982073074226,0.7980462493290014,-0.6025962043180532,-1.8706651749052745e-15,1.4125250472184613e-15,0.30037546933667086
61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.5466997774086477e-18,58.45719443416889,-243.069448329663,0.7854389787579548,-0.6189391018657561,-1.899320496188897e-15,1.4967029194641241e-15,0.3053817271589487
62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.825632121972838e-18,48.286300392593446,-245.2925474017653,0.772381124720857,-0.6351593505897446,-1.925471094697694e-15,1.5833978536274862e-15,0.31038798498122655
63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.130057456532809e-18,37.9375729043391,-247.10471578445907,0.7588643790626621,-0.6512486884386062,-1.9489824664337526e-15,1.6726026022317464e-15,0.31539424280350437
64,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.4608656402425594e-18,27.44653450157709,-248.48880846500884,0.7449114506810615,-0.6671633468638988,-1.969686630317484e-15,1.7641152422109498e-15,0.32040050062578224
65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.818593230018057e-18,16.77224209238029,-249.43674936097315,0.7304412941884156,-0.6829754870349758,-1.987502209463383e-15,1.8583600585934457e-15,0.3254067584480601
66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.204815163928695e-18,5.414957312600318,-249.94134982591353,0.7147236632808873,-0.6994069527881003,-2.0023593117288393e-15,1.9594600051446985e-15,0.3304130162703379
67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.667636796527975e-18,-6.991793698319451,-249.9022105229595,0.6971487736561078,-0.71692648674973,-2.013491542932959e-15,2.0706265402139865e-15,0.3354192740926158
68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.254000173037345e-18,-19.56317895250177,-249.2333889392498,0.6788767505102631,-0.7342522442240924,-2.020264638913855e-15,2.1850716652146198e-15,0.3404255319148936
69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.96485391785577e-18,-32.107185103625355,-247.92968542565904,0.6601406140727815,-0.7511420442591988,-2.0225836547042386e-15,2.301418082503283e-15,0.3454317897371715
70,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.798791142073996e-18,-44.588294158561716,-245.99163480505607,0.6409550784059207,-0.7675783927040271,-2.0204265790547453e-15,2.4195913693929184e-15,0.3504380475594493
71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-7.745269211977326e-18,-56.96155841078106,-243.42428230791649,0.6213508542029362,-0.7835324609719279,-2.0136505231945275e-15,2.5392675059912885e-15,0.35544430538172717
72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-8.792773321475033e-18,-69.18442127677831,-240.23637536802346,0.6013577620048915,-0.7989798763842313,-2.0021542060372117e-15,2.6601444317827312e-15,0.36045056320400504
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-9.932541424603959e-18,-81.21854673673856,-236.43931137166228,0.5810016413668327,-0.8139023859863723,-1.9858763018025224e-15,2.781970316288809e-15,0.36545682102628285
74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1159293979326281e-17,-93.03498186755822,-232.0441614275245,0.5602945994071491,-0.8282934049550998,-1.96479252188707e-15,2.9046273055576707e-15,0.3704630788485607
75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2464986838948265e-17,-104.59491534257582,-227.0680603239507,0.5392681802310682,-0.8421340933202307,-1.9388867712344715e-15,3.0278581903766525e-15,0.37546933667083854
76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3836925117627607e-17,-115.84906018585525,-221.5377966021085,0.517978648019549,-0.8553935471328068,-1.908156673584272e-15,3.1511966455950565e-15,0.3804755944931164
77,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.5270107780823267e-17,-126.7852731353603,-215.46576430324015,0.49641661620070526,-0.8680844126278023,-1.8726119750874873e-15,3.2747005840888586e-15,0.3854818523153943
78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.676441010566586e-17,-137.40721690535975,-208.85224311663876,0.47453722129854753,-0.8802354437635558,-1.832252968673422e-15,3.3987796816794885e-15,0.3904881101376721
79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8296406508321227e-17,-147.65426842509757,-201.7379912020951,0.4524284068945134,-0.8918007271552614,-1.7871234773017225e-15,3.5227553871539257e-15,0.39549436795994997
80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.984367337538678e-17,-157.48492261803727,-194.16101502286668,0.4301513183071987,-0.9027568032380109,-1.7372695614025024e-15,3.6460927149417824e-15,0.4005006257822278
81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.1396283428034825e-17,-166.871716771703,-186.1553931844235,0.40774571400481413,-0.9130955228225511,-1.6827973490503414e-15,3.7685190992704055e-15,0.40550688360450565
82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.294534635485553e-17,-175.8019703396118,-177.7460778802875,0.38522209505467164,-0.922823895117048,-1.6237826460926454e-15,3.8899930952331164e-15,0.41051314142678347
83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.449056606528377e-17,-184.28605787358023,-168.93386756718508,0.3625298519359907,-0.931972165580189,-1.560227854357989e-15,4.011084382252179e-15,0.41551939924906134
84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.6015436478950815e-17,-192.30620759788619,-159.7445582563565,0.3396874880087486,-0.9405383649770941,-1.4922059861431661e-15,4.131824134104822e-15,0.4205256570713392
85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.7472078512686457e-17,-199.80969827917815,-150.2534023437379,0.31682898375727203,-0.9484826813558405,-1.4199353090222282e-15,4.250996744161807e-15,0.425531914893617
86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.8836882246791807e-17,-206.7811332576739,-140.50467273777463,0.29400294883655975,-0.9558045127626945,-1.3435863690964327e-15,4.368199670928869e-15,0.4305381727158949
87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.009923618751558e-17,-213.2214314599668,-130.5244112243086,0.2712141954094181,-0.9625190196865943,-1.263273074143469e-15,4.483484100151593e-15,0.4355444305381727
88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.1259010046183123e-17,-219.14560057980552,-120.31295828757425,0.2484125739127047,-0.9686543252766416,-1.1789969377622838e-15,4.597605077748682e-15,0.4405506883604506
89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.228497541680886e-17,-224.5407805256984,-109.91559517596636,0.22565114578851758,-0.9742081713608775,-1.0909488534301645e-15,4.7102612559977985e-15,0.4455569461827284
90,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.31327911463961e-17,-229.38854469398257,-99.40269479510737,0.2030342612042122,-0.9791716343262542,-9.99442441109155e-16,4.820329048410505e-15,0.45056320400500627
91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.379327768394623e-17,-233.69484069745494,-88.80721608159638,0.1805832753294129,-0.9835596989878933,-9.046726567148713e-16,4.927738420102593e-15,0.45556946182728414
92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.4260016284981585e-17,-237.46943928965078,-78.15539544303245,0.15830705309890783,-0.9873899324419403,-8.068025947859391e-16,5.032607472648052e-15,0.46057571964956195
93,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.452465700760114e-17,-240.72239810179002,-67.47390111552372,0.13621749101844458,-0.9906789572178483,-7.060031401289804e-16,5.135107700826443e-15,0.4655819774718398
94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.4562523524574346e-17,-243.45973170859594,-56.80985002329743,0.1143701738497362,-0.9934382031318707,-6.025731104367101e-16,5.2346538597704944e-15,0.47058823529411764
95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.436182660051003e-17,-245.6970652931045,-46.183897793318025,0.09276783178556287,-0.9956877676445407,-4.966478632055705e-16,5.331319050129371e-15,0.4755944931163955
96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.3913139682928854e-17,-247.44866771696675,-35.62522781089695,0.07143293783750929,-0.9974454047479264,-3.88453331259038e-16,5.425071790468237e-15,0.4806007509386734
97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.320789908128507e-17,-248.72986404808168,-25.16852707848247,0.05040111108398213,-0.9987290564086426,-2.782720242601727e-16,5.515449260610086e-15,0.4856070087609512
98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.224836992084664e-17,-249.55952722817025,-14.833827231705767,0.029680730831712084,-0.9995594301863326,-1.662958794538871e-16,5.602527404085164e-15,0.49061326658322907
99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.1036164408854904e-17,-249.95686399452887,-4.64393888532612,0.00928827839917036,-0.9999568630715026,-5.275528114214e-17,5.686207367485422e-15,0.4956195244055069
100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.95761011447875e-17,-249.94206003070974,5.38206817191139,-0.010764760111072524,-0.9999420583584653,6.213990498437934e-17,5.766701729238686e-15,0.5006257822277848
101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.788192032709326e-17,-249.53596115482188,15.225114121897295,-0.030464368196891817,-0.9995358534447154,1.781481998378738e-16,5.843211635992529e-15,0.5056320400500626
102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.5957547333823306e-17,-248.7593388323427,24.875518460197277,-0.04981287625306332,-0.9987585682595785,2.9514622340879115e-16,5.916701310358825e-15,0.5106382978723404
103,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.3802786886006117e-17,-247.63132375309098,34.33260395174653,-0.06882843376733067,-0.9976285117760842,4.1312521549124044e-16,5.987320586046863e-15,0.5156445556946183
104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.141136362587655e-17,-246.17269195139764,43.577583304520424,-0.08749066361549032,-0.996165339644391,5.318344938620246e-16,6.054957722619544e-15,0.5206508135168961
105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.8777256519383055e-17,-244.40565314519134,52.59160311086473,-0.10577662190462789,-0.9943899166312756,6.509996703800921e-16,6.119593753631593e-15,0.5256570713391739
106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.589846094018869e-17,-242.35150348143006,61.365697002196754,-0.12368101339527555,-0.9923220278564662,7.704593683191521e-16,6.181320693489389e-15,0.5306633291614519
107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.277336146482586e-17,-240.03151454079654,69.89185952473473,-0.14119833894984082,-0.9899813276471866,8.90032204581449e-16,6.240085567915036e-15,0.5356695869837297
108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-9.401036425464318e-18,-237.46601785478174,78.16578770047195,-0.15832865913692987,-0.9873864672537747,1.0096034421123615e-15,6.296080446838719e-15,0.5406758448060075
109,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.781766365477994e-18,-234.67503471584092,86.18368802626428,-0.17507121571796863,-0.9845557726399499,1.1290359954093904e-15,6.349343832347599e-15,0.5456821026282854
110,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.91417639482767e-18,-231.6779807066801,93.94313841894481,-0.19142632679293767,-0.9815069849064629,1.2482138694153932e-15,6.399991182546912e-15,0.5506883604505632
111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2021630867425825e-18,-228.4936126118858,101.44293467553955,-0.20739521396819713,-0.978257238782788,1.367046710545805e-15,6.448209287836668e-15,0.5556946182728411
112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.57149106661544e-18,-225.13992610090673,108.68308826737477,-0.22298015113055744,-0.9748229850640945,1.4854444361959273e-15,6.4941140056882695e-15,0.5607008760951189
113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1199586792335772e-17,-221.63431797132338,115.66429482692743,-0.23818346722174152,-0.9712201789247795,1.6032575317939638e-15,6.5375589839091796e-15,0.5657071339173968
114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6086030284339067e-17,-217.99368455044,122.38771792773373,-0.2530071756054309,-0.9674644019870594,1.7204272703957306e-15,6.578802784446879e-15,0.5707133917396746
115,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.1230900128595593e-17,-214.23545437610633,128.8532890672587,-0.26744923124757974,-0.9635719530847919,1.8369526011137548e-15,6.6183718507954565e-15,0.5757196495619524
116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.6641581308004556e-17,-210.3751434953982,135.0640552011894,-0.2815132555179848,-0.9595573390920582,1.952770201791685e-15,6.6563411260469235e-15,0.5807259073842304
117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.2333792461250667e-17,-206.4254531209976,141.02670780628503,-0.295210253531121,-0.955432313802814,2.0677437728116814e-15,6.692362001026703e-15,0.5857321652065082
118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8312057609423155e-17,-202.39910062263675,146.7467344396597,-0.3085478873006027,-0.951208810542207,2.1818057920577612e-15,6.726442155718296e-15,0.590738423028786
119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.45791639749949e-17,-198.30754764913897,152.2304718100733,-0.32153523089416264,-0.9468976160634084,2.2948889705138706e-15,6.7585565890158784e-15,0.5957446808510638
120,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.11341690880896e-17,-194.16378589263803,157.48150451388432,-0.33417424835330906,-0.9425113112349529,2.406959178060776e-15,6.788938790495596e-15,0.6007509386733417
121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.797698368835333e-17,-189.9789382291058,162.50539388000712,-0.34647095631821173,-0.9380606997814656,2.517975089773149e-15,6.817683804312019e-15,0.6057571964956195
122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.511002690809493e-17,-185.76298969092707,167.30843277618715,-0.3584327282318111,-0.9335555577485857,2.627899373707269e-15,6.84485564693505e-15,0.6107634543178974
123,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.2535562634932e-17,-181.52379307926367,171.89855307323884,-0.3700708227446813,-0.9290035447544056,2.7366952939811334e-15,6.870427344252157e-15,0.6157697121401753
124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.025506659707922e-17,-177.27067609271322,176.28133030169826,-0.3813904139569081,-0.9244140588533306,2.8443404460153578e-15,6.894533027050026e-15,0.6207759699624531
125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.826808045390026e-17,-173.01334238248003,180.46158425930398,-0.3923943365325597,-0.9197970889291658,2.9508179083528064e-15,6.917353291248716e-15,0.6257822277847309
126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.657525911410578e-17,-168.76501019164886,184.44069895394276,-0.4030756503633217,-0.9151666626734389,3.056124126088923e-15,6.939283129250887e-15,0.6307884856070087
127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0518360939879216e-16,-164.528834542331,188.2292820885061,-0.41345172754248083,-0.9105260397812933,3.160241440882127e-15,6.960165594016546e-15,0.6357947434292867
128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1410184553953432e-16,-160.30770345415482,191.83701474384193,-0.42353818378740077,-0.9058782517127771,3.263162705881854e-15,6.979905101778321e-15,0.6408010012515645
129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2333459151686756e-16,-156.10524959448287,195.27199250590323,-0.4333468597234418,-0.9012272184095514,3.3648844863302963e-15,6.998486515868558e-15,0.6458072590738423
130,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.328836854905705e-16,-151.92677502643784,198.5403108803104,-0.44288423993892706,-0.8965788030467596,3.465405422325982e-15,7.015997707268934e-15,0.6508135168961202
131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4275028730724342e-16,-147.7790616164407,201.6465942993595,-0.452152492968089,-0.8919406500901106,3.5647262719337305e-15,7.032604741814201e-15,0.655819774718398
132,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5293829520776657e-16,-143.66757357146014,204.59625684814154,-0.4611559962630618,-0.887319078550989,3.662853129072151e-15,7.048429090135932e-15,0.6608260325406758
133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.634537051229027e-16,-139.5927230833907,207.39785844756878,-0.4699090911091078,-0.8827148158947015,3.7597965774654734e-15,7.063398245010567e-15,0.6658322903629537
134,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7430089265718493e-16,-135.5551882359642,210.059017764527,-0.4784241042545931,-0.8781289065261042,3.855570016447798e-15,7.0774780244636365e-15,0.6708385481852316
